Date,Time,Type of Transaction,Description,Asset Sent(SYMBOL),Quantity of Asset Sent,Asset Received(SYMBOL),Quantity of Asset Received,Fee Paid In(SYMBOL),Quantity of Fee Paid,Tds Paid In(SYMBOL),Quantity of Tds Paid,Transaction Hash
2022-08-01,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-01,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-02,17:31:00,INTEREST,powerpiggy_lock_interest_income,,,"btr","0.2731829400000000",,,,,
2022-08-02,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-02,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-02,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-02,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-02,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-02,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-02,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-03,17:31:00,INTEREST,powerpiggy_lock_interest_income,,,"btr","0.2731829400000000",,,,,
2022-08-03,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-03,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-03,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-03,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-03,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-03,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-03,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-04,17:31:00,INTEREST,powerpiggy_lock_interest_income,,,"btr","0.2731829400000000",,,,,
2022-08-04,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-04,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-04,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-04,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-04,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-04,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-04,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-05,17:31:00,INTEREST,powerpiggy_lock_interest_income,,,"btr","0.2731829400000000",,,,,
2022-08-05,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-05,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-05,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-05,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-05,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-05,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-05,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-06,17:31:00,INTEREST,powerpiggy_lock_interest_income,,,"btr","0.2731829400000000",,,,,
2022-08-06,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-06,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-06,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-06,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-06,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-06,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-06,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-07,17:31:00,INTEREST,powerpiggy_lock_interest_income,,,"btr","0.2731829400000000",,,,,
2022-08-07,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-07,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-07,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-07,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-07,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-07,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-07,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-08,17:31:00,INTEREST,powerpiggy_lock_interest_income,,,"btr","0.2731829400000000",,,,,
2022-08-08,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-08,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-08,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-08,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-08,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-08,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-08,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-09,07:23:00,INTEREST,deposit_income,,,"xrp","3099.9000000000000000",,,,,
2022-08-09,07:27:00,INTEREST,powerpiggy,,,"btr","4986.0000000000000000",,,,,
2022-08-09,07:27:00,INTEREST,powerpiggy,,,"btr","-4986.0000000000000000",,,,,
2022-08-09,07:32:00,INTEREST,create_order,,,"btr","-5182.3000000000000000",,,,,
2022-08-09,07:32:00,INTEREST,create_order,,,"btr","5182.3000000000000000",,,,,
2022-08-09,08:01:00,INTEREST,order_return_remain_base_amount,,,"btr","5182.3000000000000000",,,,,
2022-08-09,08:01:00,INTEREST,order_return_remain_base_amount,,,"btr","-5182.3000000000000000",,,,,
2022-08-09,08:02:00,INTEREST,deposit_income,,,"xrp","3781.9500000000000000",,,,,
2022-08-09,08:03:00,INTEREST,create_order,,,"btr","-5182.3000000000000000",,,,,
2022-08-09,08:03:00,INTEREST,create_order,,,"btr","5182.3000000000000000",,,,,
2022-08-09,08:03:00,INTEREST,trade_transfer_quote_amount,,,"xrp","40.2792420000000000",,,,,
2022-08-09,08:03:00,INTEREST,trade_transfer_quote_fee_sell,,,"xrp","-0.1288935744000000",,,,,
2022-08-09,08:03:00,INTEREST,trade_transfer_base_amount,,,"btr","-204.9000000000000000",,,,,
2022-08-09,08:04:00,INTEREST,convert,,,"xdc","-42.1827180000000000",,,,,
2022-08-09,08:04:00,INTEREST,convert,,,"smartnft","-290.6954400000000000",,,,,
2022-08-09,08:04:00,INTEREST,convert,,,"smartlox","-290.6954400000000000",,,,,
2022-08-09,08:04:00,INTEREST,convert,,,"vet","-127.8457290000000000",,,,,
2022-08-09,08:04:00,INTEREST,convert,,,"xlm","-0.9631986500000000",,,,,
2022-08-09,08:04:00,INTEREST,convert,,,"btr","99.1045357900000000",,,,,
2022-08-09,08:04:00,INTEREST,convert,,,"solo","-9.9990000000000000",,,,,
2022-08-09,08:04:00,INTEREST,order_return_remain_base_amount,,,"btr","4977.4000000000000000",,,,,
2022-08-09,08:04:00,INTEREST,order_return_remain_base_amount,,,"btr","-4977.4000000000000000",,,,,
2022-08-09,08:07:00,INTEREST,create_order,,,"btr","-5076.5000000000000000",,,,,
2022-08-09,08:07:00,INTEREST,create_order,,,"btr","5076.5000000000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_quote_amount,,,"xrp","56.7895900000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_quote_fee_sell,,,"xrp","-0.1817266880000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_base_amount,,,"btr","-289.3000000000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_quote_amount,,,"xrp","145.6641720000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_quote_fee_sell,,,"xrp","-0.4661253504000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_base_amount,,,"btr","-742.2000000000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_quote_amount,,,"xrp","82.0437630000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_quote_fee_sell,,,"xrp","-0.2625400416000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_base_amount,,,"btr","-418.1000000000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_quote_amount,,,"xrp","266.0190000000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_quote_fee_sell,,,"xrp","-0.8512608000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_base_amount,,,"btr","-1364.2000000000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_quote_amount,,,"xrp","132.3075000000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_quote_fee_sell,,,"xrp","-0.4233840000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_base_amount,,,"btr","-678.5000000000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_quote_amount,,,"xrp","28.5480000000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_quote_fee_sell,,,"xrp","-0.0913536000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_base_amount,,,"btr","-146.4000000000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_quote_amount,,,"xrp","280.3710000000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_quote_fee_sell,,,"xrp","-0.8971872000000000",,,,,
2022-08-09,08:07:00,INTEREST,trade_transfer_base_amount,,,"btr","-1437.8000000000000000",,,,,
2022-08-09,16:00:00,INTEREST,powerpiggy,,,"xrp","-9082.0000000000000000",,,,,
2022-08-09,16:00:00,INTEREST,powerpiggy,,,"xrp","9082.0000000000000000",,,,,
2022-08-09,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-09,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-09,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-09,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-09,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-09,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-09,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-10,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-10,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-10,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-10,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-10,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-10,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-10,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-11,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-11,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-11,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-11,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-11,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-11,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-11,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-11,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-08-12,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-12,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-12,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-12,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-12,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-12,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-12,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-12,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-08-13,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-13,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-13,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-13,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-13,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-13,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-13,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-13,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-08-14,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-14,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-14,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-14,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-14,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-14,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-14,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-14,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-08-15,15:50:00,INTEREST,convert,,,"xdc","-1.1712090000000000",,,,,
2022-08-15,15:50:00,INTEREST,convert,,,"smartnft","-7.8897600000000000",,,,,
2022-08-15,15:50:00,INTEREST,convert,,,"smartlox","-7.8897600000000000",,,,,
2022-08-15,15:50:00,INTEREST,convert,,,"vet","-3.4856276400000000",,,,,
2022-08-15,15:50:00,INTEREST,convert,,,"btr","2.2063324700000000",,,,,
2022-08-15,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-15,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-15,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-15,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-15,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-15,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-15,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-15,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-08-16,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-16,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-16,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-16,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-16,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-16,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-16,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-16,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-08-17,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-17,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-17,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-17,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-17,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-17,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-17,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-17,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-08-18,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-18,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-18,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-18,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-18,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-18,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-18,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-18,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-08-19,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-19,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-19,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-19,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-19,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-19,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-19,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-19,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-08-20,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-20,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-20,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-20,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-20,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-20,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-20,17:35:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-20,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-08-21,17:32:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-21,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-21,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-21,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-21,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartnft","1.3149600000000000",,,,,
2022-08-21,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
2022-08-21,17:34:00,INTEREST,powerpiggy_lock_interest_income,,,"vet","0.5809379400000000",,,,,
2022-08-21,17:38:00,INTEREST,powerpiggy_lock_interest_income,,,"xrp","0.4229487400000000",,,,,
2022-08-22,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"lox","2.1916000000000000",,,,,
2022-08-22,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"xdc","0.1952015000000000",,,,,
2022-08-22,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"greyhound","1214.6304495600000000",,,,,
2022-08-22,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"eq","0.6781340800000000",,,,,
2022-08-22,17:33:00,INTEREST,powerpiggy_lock_interest_income,,,"smartlox","1.3149600000000000",,,,,
